name,description,exchange,industry,close,SMA10,SMA20,SMA30,SMA50,SMA100,SMA150,SMA200,EMA10,EMA21,high,low,ADRP,ATRP,atr_abs,average_volume_10d_calc,average_volume_30d_calc,dollar_volume_30d,average_dollar_volume_30d,rvol,gap_pct,market_cap_basic,Perf.1M,perf_1m_rank,Perf.3M,perf_3m_rank,Perf.6M,perf_6m_rank,momentum_score,atr_extension_from_50d,sma20_distance_pct,ema21_atr_dist,day_range_atr,lod_atr_pct,bb_width,ma_spread_pct,above_all_mas,ma_aligned,ema_aligned,above_sma200,near_sma20,near_ema,range_tight,adr_tight,bb_tight,plan_tight,wide_day,lod_ok,rvol_ok,rvol_pass,rvol_expand,ma_coiled,earnings_date,earnings_soon,large_gap,hard_rule_passes,hard_rule_fails,tightness_flags,focus_score,tradingview_url,is_top_1m,is_top_3m,is_top_6m
FIVN,"Five9, Inc.",NASDAQ,Packaged Software,38.65,33.28,33.32,33.06,30.64,26.43,23.01,22.02,34.46,33.31,39.55,36.67,5.15,5.36,2.07,2753999.9,2061930.1,79693598.0,68176688.0,2.14,0.3,2888064443.5855174,19.96,43,102.89,8,166.55,20,96.47,4.88,15.99,2.99,1.39,95.6,0.247,29.23,True,True,True,True,False,False,False,False,False,False,True,False,True,True,True,False,2026-11-09,False,False,4,"LoD>60% ATR, >4x 50-MA","EMA, RVOL",5,https://www.tradingview.com/chart/?symbol=NASDAQ:FIVN&interval=D,False,True,True
BAND,Bandwidth Inc.,NASDAQ,Packaged Software,58.4,51.88,49.72,50.2,52.45,55.45,42.83,35.69,52.04,50.96,60.3,53.72,7.62,7.55,4.41,1108392.0,836095.3666666667,48827969.0,41973799.0,1.84,0.72,1879358023.2001472,19.55,45,11.52,166,245.77,6,92.28,1.5,17.46,1.93,1.49,106.1,0.292,33.83,True,True,True,True,False,False,False,False,False,False,True,False,True,True,True,False,2026-10-29,False,False,5,LoD>60% ATR,"EMA, RVOL",5,https://www.tradingview.com/chart/?symbol=NASDAQ:BAND&interval=D,False,False,True
RNG,"RingCentral, Inc.",NYSE,Packaged Software,79.73,72.96,71.6,69.52,62.02,51.55,46.95,42.3,74.11,71.16,79.93,76.9,4.27,4.2,3.35,1599169.0,1474258.1333333333,117542601.0,102486494.0,1.66,0.14,6657946692.743984,22.17,38,127.54,5,125.54,40,91.75,6.8,11.35,2.87,0.9,84.5,0.196,38.45,True,True,True,True,False,False,True,False,False,False,False,False,True,True,True,False,2026-11-09,False,False,4,"LoD>60% ATR, >4x 50-MA","EMA, RVOL",6,https://www.tradingview.com/chart/?symbol=NYSE:RNG&interval=D,False,True,False
PURR,Hyperliquid Strategies Inc,NASDAQ,Financial Conglomerates,13.95,12.36,12.16,10.84,9.17,8.64,7.53,6.61,12.7,11.76,14.27,13.36,7.73,8.3,1.16,26458112.4,25699946.333333332,358514251.0,278497468.0,0.8,0.66,3318974016.741697,32.6,17,74.37,23,165.71,21,90.9,6.28,14.7,2.24,0.79,51.0,0.289,41.19,True,True,True,True,False,False,True,False,False,False,False,True,False,False,False,False,2026-12-02,False,False,4,">4x 50-MA, thin RVOL",EMA,7,https://www.tradingview.com/chart/?symbol=NASDAQ:PURR&interval=D,True,True,True
GPRO,"GoPro, Inc.",NASDAQ,Electronics/Appliances,1.27,1.34,1.21,1.01,0.89,0.94,0.93,1.04,1.3,1.19,1.31,1.26,16.99,12.31,0.16,28153046.3,65032630.53333333,82591441.0,65498481.0,0.29,0.0,237671259.2846154,101.81,2,74.24,24,88.15,69,88.06,3.49,5.37,0.54,0.32,6.4,1.133,35.2,False,False,False,True,False,True,True,True,False,True,False,True,False,False,False,False,2026-11-05,False,False,5,thin RVOL,"near21, ADR",6,https://www.tradingview.com/chart/?symbol=NASDAQ:GPRO&interval=D,True,False,False
OKTA,"Okta, Inc.",NASDAQ,Packaged Software,196.62,183.57,172.56,162.66,155.11,132.59,113.68,107.43,184.19,173.91,198.08,188.22,4.58,4.85,9.53,4337539.0,4055592.1666666665,797410532.0,659677890.0,1.27,0.78,34373257226.12052,44.87,8,65.48,31,153.08,27,87.81,5.52,13.95,2.69,1.04,88.1,0.386,38.73,True,True,True,True,False,False,False,False,False,False,True,False,False,True,True,False,2026-12-08,False,False,4,"LoD>60% ATR, >4x 50-MA","EMA, RVOL",5,https://www.tradingview.com/chart/?symbol=NASDAQ:OKTA&interval=D,True,False,False
AMC,"AMC Entertainment Holdings, Inc.",NYSE,Movies/Entertainment,2.97,2.63,2.62,2.58,2.53,2.18,1.87,1.81,2.71,2.63,2.98,2.86,5.35,5.62,0.17,29711992.000000037,23185731.233333334,68861622.0,59904201.0,1.04,1.38,2651035800.7370243,17.86,50,41.43,65,200.0,12,86.43,3.13,13.32,2.28,0.66,62.9,0.208,27.33,True,True,True,True,False,False,True,True,False,True,False,False,False,False,False,False,2026-11-11,False,False,4,"LoD>60% ATR, thin RVOL","EMA, ADR",7,https://www.tradingview.com/chart/?symbol=NYSE:AMC&interval=D,False,False,True
DELL,Dell Technologies Inc.,NYSE,Computer Processing Hardware,548.92,553.09,516.12,497.64,467.98,408.56,327.78,276.76,549.9,523.44,574.6,547.71,5.93,5.88,32.29,9835265.799999997,8881270.433333334,4875106966.0,4419681339.0,1.02,-0.96,349010338200.6445,24.94,29,30.15,92,200.43,11,85.17,2.94,6.36,0.83,0.83,3.7,0.364,50.34,False,False,False,True,False,True,True,False,False,True,False,True,False,True,False,False,2026-12-01,False,False,6,,near21,5,https://www.tradingview.com/chart/?symbol=NYSE:DELL&interval=D,False,False,True
NTSK,"Netskope, Inc.",NASDAQ,Packaged Software,18.55,16.77,15.55,15.39,14.47,12.62,11.7,12.93,17.02,16.02,18.74,18.14,5.71,5.38,1.0,8688864.3,6251579.833333333,115966806.0,96205562.0,0.8,-0.92,7579302115.266304,28.37,24,95.06,14,122.96,45,82.13,5.24,19.28,2.94,0.6,41.6,0.418,27.31,True,True,True,True,False,False,True,True,False,True,False,True,False,False,False,False,2026-12-11,False,False,4,">4x 50-MA, thin RVOL","EMA, ADR",8,https://www.tradingview.com/chart/?symbol=NASDAQ:NTSK&interval=D,False,True,False
CORT,Corcept Therapeutics Incorporated,NASDAQ,Pharmaceuticals: Major,117.5,113.43,114.2,115.13,109.23,90.51,73.29,68.73,113.78,113.44,119.0,113.09,4.57,4.4,5.16,2616979.6,1405268.3333333333,165126056.0,161785967.0,0.31,0.18,12702102295.745165,-3.27,217,45.86,61,203.16,10,81.92,1.72,2.89,0.82,1.14,85.5,0.112,38.7,True,True,True,True,True,True,False,False,False,True,True,False,False,True,False,False,2026-11-04,False,False,5,LoD>60% ATR,"EMA, near21",7,https://www.tradingview.com/chart/?symbol=NASDAQ:CORT&interval=D,False,False,True
CRWD,"CrowdStrike Holdings, Inc.",NASDAQ,Packaged Software,250.06,232.54,221.69,217.38,209.57,187.14,159.11,148.17,236.04,225.55,250.8,244.7,4.68,5.12,12.81,12840812.7,11175605.366666667,2794571878.0,2429379171.0,0.7,-0.46,256045145969.05548,30.96,19,46.99,60,161.04,22,79.66,3.77,12.79,2.12,0.48,41.8,0.341,33.74,True,True,True,True,False,False,True,True,False,True,False,True,False,True,False,False,2026-12-01,False,False,6,,"EMA, ADR",8,https://www.tradingview.com/chart/?symbol=NASDAQ:CRWD&interval=D,True,False,True
GTLB,GitLab Inc.,NASDAQ,Packaged Software,48.82,48.58,47.3,45.51,40.94,34.5,30.66,31.96,48.66,46.86,50.67,48.04,4.55,4.52,2.21,3752650.5,5245536.533333333,256087094.0,238724368.0,0.76,1.41,8134144450.01928,15.55,61,80.21,18,140.37,34,78.71,4.26,3.21,0.92,1.19,35.1,0.217,36.72,True,True,True,True,False,True,False,False,False,True,True,True,False,False,False,False,2026-12-07,False,False,4,">4x 50-MA, thin RVOL","EMA, near21",7,https://www.tradingview.com/chart/?symbol=NASDAQ:GTLB&interval=D,False,True,False
AMLX,"Amylyx Pharmaceuticals, Inc.",NASDAQ,Pharmaceuticals: Major,33.0,32.73,33.89,32.68,27.48,21.42,19.35,17.88,32.99,32.46,33.19,32.25,4.57,5.43,1.79,1592762.9,2982188.6666666665,98412226.0,97459914.0,0.88,0.4,4141930448.780488,-17.08,391,102.33,10,143.18,31,76.15,3.7,-2.61,0.31,0.52,41.9,0.192,48.5,False,False,True,True,True,True,True,True,False,True,False,True,False,False,False,False,2026-11-05,False,False,5,thin RVOL,"EMA, near21, ADR",8,https://www.tradingview.com/chart/?symbol=NASDAQ:AMLX&interval=D,False,True,False
GRAL,"GRAIL, Inc.",NASDAQ,Medical Specialties,108.52,83.5,81.97,78.96,75.41,69.66,63.84,72.33,88.1,82.72,112.58,104.0,4.88,5.99,6.5,1744649.3,989077.7666666667,107334719.0,78098899.0,2.19,-1.13,4847179666.460684,37.58,12,75.49,21,114.04,48,75.7,7.33,32.39,5.21,1.32,69.5,0.439,18.11,True,True,True,True,False,False,False,False,False,False,True,False,True,True,True,False,2026-11-18,False,False,4,"LoD>60% ATR, >4x 50-MA","EMA, RVOL",5,https://www.tradingview.com/chart/?symbol=NASDAQ:GRAL&interval=D,True,True,False
ALAB,"Astera Labs, Inc.",NASDAQ,Semiconductors,363.46,295.61,292.78,296.55,303.96,316.22,256.81,233.23,307.27,300.33,369.15,335.0,5.53,6.61,24.04,4463058.2,3827426.6666666665,1391116496.0,1135022102.0,1.21,-1.68,63054895336.67646,23.71,33,-9.52,273,210.2,8,74.79,2.96,24.14,3.18,1.42,118.4,0.337,22.83,True,True,True,True,False,False,False,False,False,False,True,False,False,True,True,False,2026-11-10,False,False,5,LoD>60% ATR,"EMA, RVOL",5,https://www.tradingview.com/chart/?symbol=NASDAQ:ALAB&interval=D,False,False,True
OMER,Omeros Corporation,NASDAQ,Pharmaceuticals: Major,21.05,18.41,18.65,18.17,15.4,13.36,12.83,12.65,18.69,18.14,21.24,19.3,4.2,4.84,1.02,1896559.2,2250952.033333333,47382540.0,40895297.0,2.47,5.9,1523773975.7057872,12.93,80,99.15,12,103.78,57,71.95,7.57,12.86,3.31,1.9,171.7,0.179,28.53,True,True,True,True,False,False,False,False,False,False,True,False,True,True,True,False,2026-11-11,False,True,3,"LoD>60% ATR, >4x 50-MA, large gap","EMA, RVOL",5,https://www.tradingview.com/chart/?symbol=NASDAQ:OMER&interval=D,False,True,False
AYA,Aya Gold & Silver Inc.,NASDAQ,Precious Metals,30.38,28.3,28.31,27.8,25.15,22.05,20.31,19.22,28.53,27.89,30.67,28.58,4.54,5.55,1.69,1576758.8,1260575.8666666667,38296295.0,35045690.0,0.67,0.59,4375819287.9184885,9.71,99,76.83,20,123.05,44,69.87,3.74,7.3,1.61,1.24,106.7,0.153,29.92,True,True,True,True,False,False,False,False,False,False,True,False,False,False,False,False,2026-11-17,False,False,4,"LoD>60% ATR, thin RVOL",EMA,5,https://www.tradingview.com/chart/?symbol=NASDAQ:AYA&interval=D,False,True,False
PENG,"Penguin Solutions, Inc.",NASDAQ,Semiconductors,56.58,51.05,50.53,52.68,54.49,56.16,44.51,38.37,52.21,52.01,57.5,54.42,4.09,5.91,3.34,1384806.3,1469199.5666666667,83127311.0,77390087.0,1.24,-0.55,2899311882.5365143,9.21,103,-15.55,310,208.84,9,67.5,0.65,11.97,1.49,0.92,64.6,0.204,31.45,True,True,True,True,False,True,True,False,False,True,False,False,False,False,True,False,2026-10-06,False,False,4,"LoD>60% ATR, thin RVOL","EMA, near21, RVOL",7,https://www.tradingview.com/chart/?symbol=NASDAQ:PENG&interval=D,False,False,True
SNDK,Sandisk Corporation,NASDAQ,Computer Peripherals,1887.04,1675.29,1619.64,1594.96,1505.48,1602.96,1315.86,1084.51,1697.84,1637.19,1909.48,1756.82,4.98,6.25,117.88,10112380.6,12240450.4,23098219523.0,19523010409.0,1.29,-0.52,276298524029.4422,17.59,52,-5.06,248,188.54,13,67.02,4.06,16.51,2.44,1.3,110.5,0.297,31.31,True,True,True,True,False,False,False,False,False,False,True,False,False,True,True,False,2026-11-05,False,False,4,"LoD>60% ATR, >4x 50-MA","EMA, RVOL",5,https://www.tradingview.com/chart/?symbol=NASDAQ:SNDK&interval=D,False,False,True
CVI,CVR Energy Inc.,NYSE,Oil Refining/Marketing,52.13,51.3,46.71,43.24,39.46,35.5,33.48,31.53,50.88,47.17,54.11,51.22,4.98,4.79,2.5,1333687.8,1077625.8333333333,56176635.0,46601570.0,0.85,-2.16,5240660406.528505,44.09,9,96.87,13,56.78,121,65.91,6.71,11.6,2.2,1.16,36.5,0.439,37.91,True,True,True,True,False,False,False,False,False,False,True,True,False,False,False,False,2026-11-02,False,True,3,">4x 50-MA, thin RVOL, large gap",EMA,6,https://www.tradingview.com/chart/?symbol=NYSE:CVI&interval=D,True,True,False
AMBQ,"Ambiq Micro, Inc.",NYSE,Semiconductors,71.05,63.83,60.99,61.44,64.73,69.38,56.09,49.76,64.66,63.05,73.08,69.81,4.65,5.55,3.94,759807.3,542118.5333333333,38517522.0,33307763.0,0.87,-1.77,1718311192.610775,21.18,41,-12.15,291,186.15,14,65.06,1.76,16.49,2.29,0.83,31.5,0.272,27.63,True,True,True,True,False,False,True,False,False,False,False,True,False,False,False,False,2026-11-05,False,False,5,thin RVOL,EMA,7,https://www.tradingview.com/chart/?symbol=NYSE:AMBQ&interval=D,False,False,True
SBET,"Sharplink, Inc.",NASDAQ,Advertising/Marketing Services,10.23,8.91,8.71,8.1,7.32,6.65,6.82,7.44,9.1,8.58,10.4,9.85,5.49,6.06,0.62,10527197.2,9652304.166666688,98743072.0,78145055.0,1.67,-0.7,2222197349.071142,29.99,20,105.01,7,46.14,146,60.38,6.55,17.42,3.18,0.88,61.3,0.27,22.11,True,True,True,True,False,False,True,False,False,False,False,False,True,True,True,False,2026-11-12,False,False,4,"LoD>60% ATR, >4x 50-MA","EMA, RVOL",6,https://www.tradingview.com/chart/?symbol=NASDAQ:SBET&interval=D,True,True,False
CLMT,"Calumet, Inc",NASDAQ,Oil Refining/Marketing,56.42,57.36,53.84,51.98,48.07,41.33,37.85,33.74,56.76,54.23,58.32,55.54,4.04,4.1,2.31,1554831.0,1284920.4,72495209.0,66796159.0,1.07,-2.65,4959218130.1930485,15.73,60,74.46,22,88.95,68,59.71,4.24,4.79,0.99,1.2,38.0,0.308,41.88,False,False,False,True,False,True,False,False,False,True,True,True,False,False,False,False,2026-11-06,False,True,3,">4x 50-MA, thin RVOL, large gap",near21,4,https://www.tradingview.com/chart/?symbol=NASDAQ:CLMT&interval=D,False,True,False
MRVL,"Marvell Technology, Inc.",NASDAQ,Semiconductors,262.36,237.31,230.15,229.38,217.27,224.98,185.46,160.05,240.66,232.95,266.0,254.0,4.01,5.52,14.49,19153206.0,22686102.6,5951925878.0,5203783587.0,1.03,-0.75,230063494769.42032,3.95,153,-6.95,257,167.82,19,54.94,3.76,14.0,2.29,0.83,57.7,0.27,29.45,True,True,True,True,False,False,True,False,False,False,False,True,False,True,False,False,2026-11-26,False,False,6,,EMA,7,https://www.tradingview.com/chart/?symbol=NASDAQ:MRVL&interval=D,False,False,True
BMNR,"BitMine Immersion Technologies, Inc.",NYSE,Financial Conglomerates,28.76,25.25,24.98,23.26,20.83,19.28,19.81,22.04,25.79,24.44,28.86,27.72,5.2,6.07,1.74,45741782.2,44217955.96666667,1271708414.0,1028421220.0,0.9,-0.96,17348790671.493103,29.26,22,91.73,15,41.81,152,54.27,6.27,15.13,2.92,0.65,59.6,0.243,20.75,True,True,True,True,False,False,True,False,False,False,False,True,False,True,False,False,2026-11-20,False,False,5,>4x 50-MA,EMA,7,https://www.tradingview.com/chart/?symbol=NYSE:BMNR&interval=D,True,True,False
SMTC,Semtech Corporation,NASDAQ,Semiconductors,174.33,167.07,152.88,146.25,138.51,142.15,124.1,112.8,167.18,156.6,178.5,172.22,5.8,6.59,11.48,3742836.6,3473347.1,605508600.0,507967172.0,0.98,-1.83,16269455333.223995,33.03,16,5.66,190,124.1,42,54.26,3.93,14.03,1.72,0.55,18.4,0.466,31.13,True,True,True,True,False,False,True,True,False,True,False,True,False,True,False,False,2026-12-02,False,False,6,,"EMA, ADR",8,https://www.tradingview.com/chart/?symbol=NASDAQ:SMTC&interval=D,True,False,False
AEHR,Aehr Test Systems,NASDAQ,Electronic Production Equipment,100.6,91.48,88.11,98.23,93.72,94.32,80.34,66.58,92.23,92.23,100.94,93.01,6.83,8.82,8.88,2673747.7,2723535.466666667,273987668.0,267537428.0,0.65,-3.07,3285550327.8283296,-7.28,273,-1.96,234,170.07,18,53.61,0.83,14.17,1.03,0.89,85.5,0.325,27.57,True,True,True,True,False,True,True,False,False,True,False,False,False,False,False,False,2026-10-06,False,True,3,"LoD>60% ATR, thin RVOL, large gap","EMA, near21",7,https://www.tradingview.com/chart/?symbol=NASDAQ:AEHR&interval=D,False,False,True
SHAZ,"SharonAI Holdings, Inc.",NASDAQ,Data Processing Services,63.21,56.43,56.34,59.66,59.2,63.54,51.85,,57.53,57.56,64.0,58.67,6.82,8.69,5.5,1475854.7,1675575.4333333333,105913123.0,99958687.0,0.78,-1.49,2263139553.5286164,2.85,166,-26.05,363,158.11,23,44.97,0.78,12.2,1.13,0.97,82.6,0.24,18.49,False,True,False,False,False,True,True,False,False,True,False,False,False,False,False,False,2026-11-04,False,False,3,"LoD>60% ATR, thin RVOL, below 200-MA",near21,4,https://www.tradingview.com/chart/?symbol=NASDAQ:SHAZ&interval=D,False,False,True
APPN,Appian Corporation,NASDAQ,Packaged Software,36.9,36.79,38.34,37.78,33.55,28.12,26.78,28.15,37.51,37.14,39.67,36.27,5.16,5.71,2.11,935159.3,861134.5,31775863.0,32529643.0,1.0,2.59,2643084038.7778354,-1.07,195,80.53,17,55.43,123,44.96,1.75,-3.77,0.11,1.61,29.9,0.264,31.34,False,False,False,True,False,True,False,False,False,True,True,True,False,False,False,False,2026-10-29,False,True,4,"thin RVOL, large gap",near21,4,https://www.tradingview.com/chart/?symbol=NASDAQ:APPN&interval=D,False,True,False
MSTR,Strategy Inc,NASDAQ,Internet Software/Services,167.33,140.7,136.34,125.22,113.8,124.97,130.02,136.87,145.86,135.39,171.19,167.25,4.68,5.61,9.38,25432856.7,27214095.233333334,4553734555.0,3407758076.0,0.95,-0.57,64292454631.00143,39.81,11,63.28,34,22.54,196,41.88,8.39,22.73,4.21,0.42,0.9,0.38,16.07,True,True,True,True,False,False,True,True,False,True,False,True,False,True,False,False,2026-11-04,False,False,5,>4x 50-MA,"EMA, ADR",8,https://www.tradingview.com/chart/?symbol=NASDAQ:MSTR&interval=D,True,False,False
PBF,PBF Energy Inc.,NYSE,Oil Refining/Marketing,71.44,75.12,73.86,73.33,69.55,56.34,51.61,46.49,74.36,73.5,74.99,70.05,5.95,6.25,4.46,5007930.2,3402029.8666666667,243041014.0,249470850.0,1.07,-1.71,8468272649.751654,1.58,173,79.36,19,43.6,149,41.51,0.43,-3.28,0.45,1.11,31.2,0.173,40.08,False,False,False,True,False,True,False,False,False,True,True,True,False,False,False,False,2026-10-29,False,False,5,thin RVOL,near21,4,https://www.tradingview.com/chart/?symbol=NYSE:PBF&interval=D,False,True,False
SWKS,"Skyworks Solutions, Inc.",NASDAQ,Semiconductors,89.96,86.25,77.75,74.6,69.82,70.27,65.94,65.03,85.54,80.05,90.84,88.09,6.19,5.22,4.7,9790804.2,6984307.6,628308312.0,521024691.0,0.45,0.16,13536530812.13568,32.45,18,22.33,113,61.8,111,38.86,5.53,15.7,2.37,0.58,39.8,0.485,23.59,True,True,True,True,False,False,True,True,False,True,False,True,False,True,False,False,2026-10-29,False,False,5,>4x 50-MA,"EMA, ADR",8,https://www.tradingview.com/chart/?symbol=NASDAQ:SWKS&interval=D,True,False,False
BLSH,Bullish,NYSE,Packaged Software,40.7,36.26,35.08,32.29,28.74,30.04,32.36,33.8,36.88,34.56,41.47,39.01,5.89,6.17,2.51,1896647.7,1809204.0666666667,73634606.0,58414978.0,1.1,-1.27,6117299459.897858,36.81,14,63.78,33,12.12,233,37.57,6.75,16.01,2.88,0.98,67.2,0.278,18.47,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,2026-11-25,False,False,3,"LoD>60% ATR, >4x 50-MA, thin RVOL",EMA,6,https://www.tradingview.com/chart/?symbol=NYSE:BLSH&interval=D,True,False,False
BE,Bloom Energy Corporation,NYSE,Electronic Production Equipment,276.53,268.58,247.64,237.44,226.85,254.15,226.22,200.55,265.67,252.67,284.25,268.97,5.73,6.71,18.54,18919862.9,14917775.933333334,4125212579.0,3542046882.0,0.51,0.47,81445650738.794,34.09,15,-15.58,311,90.71,66,36.41,3.27,11.66,1.41,0.82,40.8,0.425,24.6,True,True,True,True,False,True,True,False,False,True,False,True,False,True,False,False,2026-10-29,False,False,6,,"EMA, near21",8,https://www.tradingview.com/chart/?symbol=NYSE:BE&interval=D,True,False,False
