name,description,exchange,industry,close,SMA10,SMA20,SMA30,SMA50,SMA100,SMA150,SMA200,EMA10,EMA21,high,low,ADRP,ATRP,atr_abs,average_volume_10d_calc,average_volume_30d_calc,dollar_volume_30d,average_dollar_volume_30d,rvol,gap_pct,market_cap_basic,Perf.1M,perf_1m_rank,Perf.3M,perf_3m_rank,Perf.6M,perf_6m_rank,momentum_score,atr_extension_from_50d,sma20_distance_pct,ema21_atr_dist,day_range_atr,lod_atr_pct,bb_width,ma_spread_pct,above_all_mas,ma_aligned,ema_aligned,above_sma200,near_sma20,near_ema,range_tight,adr_tight,bb_tight,plan_tight,wide_day,lod_ok,rvol_ok,rvol_pass,rvol_expand,ma_coiled,earnings_date,earnings_soon,large_gap,hard_rule_passes,hard_rule_fails,tightness_flags,focus_score,tradingview_url,is_top_1m,is_top_3m,is_top_6m
NUAI,"New Era Energy & Digital, Inc.",NASDAQ,Engineering & Construction,6.99,6.16,5.74,5.56,5.31,5.17,4.97,4.9,6.35,5.93,7.2,6.71,8.01,9.3,0.65,9227850.0,7371434.733333333,51526329.0,40971663.0,0.99,-2.08,744849732.9849463,45.63,8,16.11,126,64.47,104,42.07,3.4,21.72,1.92,0.75,43.1,0.561,18.06,True,True,True,True,False,False,True,False,False,False,False,True,False,False,False,False,2026-12-02,False,True,4,"thin RVOL, large gap",EMA,7,https://www.tradingview.com/chart/?symbol=NASDAQ:NUAI&interval=D,True,False,False
SWKS,"Skyworks Solutions, Inc.",NASDAQ,Semiconductors,91.45,87.75,79.04,75.37,70.52,70.49,66.13,65.14,86.61,81.08,92.8,89.4,5.82,5.03,4.6,9817943.1,7012438.4,641287492.0,528527482.0,0.51,0.28,13760735437.416632,37.29,15,24.85,99,62.98,108,41.71,5.9,15.7,2.54,0.74,44.5,0.479,24.72,True,True,True,True,False,False,True,True,False,True,False,True,False,True,False,False,2026-10-29,False,False,5,>4x 50-MA,"EMA, ADR",8,https://www.tradingview.com/chart/?symbol=NASDAQ:SWKS&interval=D,True,False,False
HUT,Hut 8 Corp.,NASDAQ,Data Processing Services,102.46,95.95,91.25,88.99,93.46,101.65,87.22,78.52,97.42,93.97,107.2,102.37,7.24,7.84,8.04,5039576.400000009,4977065.166666665,509950097.0,442889950.0,0.64,-1.21,12629165171.548822,28.87,21,-14.69,284,106.07,56,40.09,1.23,12.29,1.15,0.6,1.1,0.367,22.58,True,True,True,True,False,True,True,True,False,True,False,True,False,True,False,False,2026-11-18,False,False,6,,"EMA, near21, ADR",9,https://www.tradingview.com/chart/?symbol=NASDAQ:HUT&interval=D,True,False,False
BLSH,Bullish,NYSE,Packaged Software,40.11,36.84,35.49,32.81,29.05,30.06,32.42,33.76,37.47,35.06,41.1,39.6,6.02,6.08,2.44,1914485.8,1819648.0,72986081.0,59697798.0,0.66,-1.72,6028621368.14447,32.9,17,69.38,24,13.18,231,38.49,6.27,13.03,2.37,0.62,20.9,0.289,19.42,True,True,True,True,False,False,True,True,False,True,False,True,False,False,False,False,2026-11-25,False,False,4,">4x 50-MA, thin RVOL","EMA, ADR",8,https://www.tradingview.com/chart/?symbol=NYSE:BLSH&interval=D,True,False,False
PBF,PBF Energy Inc.,NYSE,Oil Refining/Marketing,70.47,74.52,74.06,73.37,69.75,56.61,51.86,46.67,73.65,73.22,74.76,68.4,6.35,6.52,4.6,5215866.8,3422466.7333333334,241181231.0,251097258.0,0.82,1.19,8353291802.7308235,-2.68,197,76.66,18,39.89,155,37.96,0.16,-4.85,0.58,1.38,45.0,0.154,39.51,False,False,False,True,False,True,False,False,False,True,True,True,False,False,False,False,2026-10-29,False,False,5,thin RVOL,near21,4,https://www.tradingview.com/chart/?symbol=NYSE:PBF&interval=D,False,True,False
VICR,Vicor Corporation,NASDAQ,Electronic Components,283.16,214.31,201.07,207.17,211.25,255.13,234.62,209.68,227.06,214.02,285.44,261.94,5.14,6.39,18.08,1122569.2,923265.0666666667,261431736.0,191270054.0,1.58,-0.69,13055582393.641352,45.15,9,-15.93,291,81.89,75,37.04,5.33,40.82,5.06,1.3,117.4,0.568,19.09,True,True,True,True,False,False,False,False,False,False,True,False,True,True,True,False,2026-10-27,False,False,4,"LoD>60% ATR, >4x 50-MA","EMA, RVOL",5,https://www.tradingview.com/chart/?symbol=NASDAQ:VICR&interval=D,True,False,False
FSLY,"Fastly, Inc.",NASDAQ,Information Technology Services,29.65,25.01,23.55,24.41,23.53,21.38,22.45,19.43,25.5,24.48,31.33,24.04,8.85,8.8,2.61,9791478.7,6508967.566666666,192990888.0,158903425.0,3.82,-0.69,4723245076.171395,22.72,34,82.35,15,5.5,258,36.86,2.95,25.9,2.4,2.79,215.1,0.384,18.83,True,True,True,True,False,False,False,False,False,False,True,False,True,True,True,False,2026-11-04,False,False,5,LoD>60% ATR,"EMA, RVOL",5,https://www.tradingview.com/chart/?symbol=NASDAQ:FSLY&interval=D,False,True,False
WIX,Wix.com Ltd.,NASDAQ,Packaged Software,76.8,79.72,81.03,80.24,70.89,62.66,68.2,73.96,79.69,78.84,82.07,76.1,6.5,6.62,5.09,1082583.8,1542712.8333333333,118480346.0,123788306.0,1.01,0.27,3214042321.9775286,-6.19,235,81.6,16,-13.18,329,20.74,1.26,-5.22,0.39,1.17,13.8,0.23,23.92,False,False,False,True,False,True,False,False,False,True,True,True,False,False,False,False,2026-11-05,False,False,5,thin RVOL,near21,4,https://www.tradingview.com/chart/?symbol=NASDAQ:WIX&interval=D,False,True,False
SEI,"Solaris Energy Infrastructure, Inc.",NYSE,Oilfield Services/Equipment,67.43,66.0,60.38,59.77,58.65,66.18,63.84,60.65,65.51,62.69,67.99,64.23,5.14,6.33,4.27,2928630.0,2690347.7,181410145.0,160806566.0,0.56,0.38,5405575721.082077,27.23,23,-13.63,274,12.95,233,8.85,2.36,11.69,1.19,0.88,74.9,0.481,11.17,True,True,True,True,False,True,True,False,False,True,False,False,False,False,False,False,2026-11-02,False,False,4,"LoD>60% ATR, thin RVOL","EMA, near21",7,https://www.tradingview.com/chart/?symbol=NYSE:SEI&interval=D,True,False,False
FTFT,Future FinTech Group Inc.,NASDAQ,Finance/Rental/Leasing,4.44,5.04,3.49,3.35,3.77,9.61,13.9,21.97,4.58,4.1,6.13,3.79,36.17,31.66,1.41,23139889.3,11012660.6,48896213.0,36851226.0,0.2,-3.23,35864063.55223881,66.14,2,-59.01,441,-77.35,447,-23.4,0.56,27.05,0.26,1.66,46.2,2.286,416.0,False,False,False,False,False,True,False,False,False,True,True,True,False,False,False,False,,False,True,3,"thin RVOL, below 200-MA, large gap",near21,3,https://www.tradingview.com/chart/?symbol=NASDAQ:FTFT&interval=D,True,False,False
